연도,시도,시군구,생활용-개소수,생활용-이용량,공업용-개소수,공업용-이용량,농업용-개소수,농업용-이용량,기타용-개소수,기타용-이용량
2020,전라북도,고창군,6608,4613051,52,423626,34749,30644466,14,43465
2020,전라북도,군산시,2246,2144054,37,825534,955,1427309,3,1951
2020,전라북도,김제시,10186,6855793,113,1956402,13923,15169024,78,236799
2020,전라북도,남원시,11602,6285376,67,909948,21048,18573938,0,0
2020,전라북도,무주군,663,2067107,7,110035,1487,4801201,1,3000
2020,전라북도,부안군,4133,2923870,80,487957,10117,7119087,6,85535
2020,전라북도,순창군,6584,3864184,18,306850,9322,9823016,84,1528415
2020,전라북도,완주군,7045,10793550,35,1097685,12051,13896678,2,24100
2020,전라북도,익산시,11513,7010153,171,845102,11968,9147320,0,0
2020,전라북도,임실군,2704,2721409,10,595727,4910,7639376,0,0
2020,전라북도,장수군,2146,1483452,6,42149,3478,6081732,1,139
2020,전라북도,전주시,3333,7591375,55,1202133,2500,4887871,1,4745
2020,전라북도,정읍시,14052,5349789,55,24521,19718,18813637,13,21994
2020,전라북도,진안군,2769,5388442,23,221119,2094,9343208,3,30305
2020,전라남도,강진군,2676,5151012,31,284148,5460,6455784,7,22270
2020,전라남도,고흥군,5443,5107421,87,1095615,10670,9430031,29,240222
2020,전라남도,곡성군,13917,8015099,52,2532657,8496,14431047,13,145800
2020,전라남도,광양시,4528,4317822,63,356056,3363,8559794,9,12850
2020,전라남도,구례군,1481,1568338,2,41850,2268,3043763,43,1009385
2020,전라남도,나주시,8498,9973811,79,1312663,5503,12875366,13,90617
2020,전라남도,담양군,11893,6700748,128,1657634,9345,60563301,6,0
2020,전라남도,목포시,479,670322,11,88812,103,342338,0,0
2020,전라남도,무안군,4207,2500639,55,73395,14427,17918363,2,7665
2020,전라남도,보성군,4041,3389712,47,201721,6480,6589115,0,0
2020,전라남도,순천시,11411,10889066,44,820463,7933,23710149,0,0
2020,전라남도,신안군,157,833330,4,27690,390,1191997,29,63302
2020,전라남도,여수시,6322,5935212,87,616446,3639,3824668,0,0
2020,전라남도,영광군,4288,2640679,20,302925,7347,11610788,3,41585
2020,전라남도,영암군,5860,6412443,32,1119482,4452,9861979,5,120682
2020,전라남도,완도군,2513,2232422,6,43481,3010,11538295,18,14696
2020,전라남도,장성군,7112,3873349,41,927277,4948,6839928,1,14600
2020,전라남도,장흥군,455,2951476,9,219066,4150,13147272,3,3723
2020,전라남도,진도군,422,1960408,14,136875,2376,3858318,3,45625
2020,전라남도,함평군,7606,6067924,48,528651,7339,12068475,8,100022
2020,전라남도,해남군,14899,6667439,68,552526,19740,24172518,1,0
2020,전라남도,화순군,1367,3792863,17,570798,1446,2070855,2,28000
2020,경상북도,경산시,1575,3947356,168,5760679,2220,6248155,0,0
2020,경상북도,경주시,2093,8693314,127,1753197,1616,3424623,0,0
2020,경상북도,고령군,828,6310874,98,1760412,2057,17316716,0,0
2020,경상북도,구미시,1964,3747699,119,2225400,1038,3406854,10,94330
2020,경상북도,군위군,1664,3688423,28,969308,1638,5504204,8,440550
2020,경상북도,김천시,7490,12411872,118,1060891,11754,22785403,63,47725
2020,경상북도,문경시,2263,7895289,46,441352,2722,5341332,0,0
2020,경상북도,봉화군,659,1851140,18,371532,3372,5672767,1,2446
2020,경상북도,상주시,5709,4341564,44,362510,12671,21949238,1,100
2020,경상북도,성주군,2704,7808096,126,2517827,3787,18092002,7,165601
2020,경상북도,안동시,4083,7169632,67,2046461,9246,14992683,0,0
2020,경상북도,영덕군,325,3930045,48,831124,815,2509800,11,552982
2020,경상북도,영양군,275,2564738,18,336065,669,2477471,5,63063
2020,경상북도,영주시,1843,3357216,64,997206,3411,5719129,2,7900
2020,경상북도,영천시,1989,8971627,230,7457440,3259,14071018,9,217955
2020,경상북도,예천군,5344,4806963,25,337498,3756,4703375,1,1500
2020,경상북도,울릉군,7,37500,1,2500,1,630,0,0
2020,경상북도,울진군,479,1168963,33,217157,2755,2187356,42,1718365
2020,경상북도,의성군,2264,8746998,62,1424029,2478,8845062,0,0
2020,경상북도,청도군,1178,2682792,21,1029119,3481,6842983,4,367692
2020,경상북도,청송군,498,1858675,13,83340,1064,3176452,6,94865
2020,경상북도,칠곡군,2902,5588246,131,2755830,2012,3243194,1,10800
2020,경상북도,포항시,789,3999106,56,3486838,1354,3720451,20,190360
2020,경상남도,거제시,2801,6664562,34,102266,2135,2917824,5,0
2020,경상남도,거창군,2755,4156674,51,895000,4473,12989810,1,255
2020,경상남도,고성군,1357,1524385,45,292144,1782,3654673,0,0
2020,경상남도,김해시,5098,14836380,268,1922164,1736,6037172,8,76747
2020,경상남도,남해군,3855,5421776,4,39150,3199,4163412,7,12911
2020,경상남도,밀양시,2395,3903015,70,264203,3286,5160840,2,180
2020,경상남도,사천시,1214,4762284,93,1076939,1868,4173034,0,0
2020,경상남도,산청군,1817,5553821,47,525948,4785,16079953,7,163885
2020,경상남도,양산시,2874,6971003,253,1599236,991,3064976,0,0
2020,경상남도,의령군,1313,5513293,46,1255729,2729,14704020,0,0
2020,경상남도,진주시,1186,7554077,115,1490005,6149,29048593,2,76650
2020,경상남도,창녕군,997,4346011,71,1421757,2271,17865205,44,3829
2020,경상남도,창원시,9650,19056588,169,1840776,2496,7172175,17,64516
2020,경상남도,통영시,1018,1758922,10,49143,923,1181927,2,0
2020,경상남도,하동군,1619,5474744,22,189657,3998,4004852,5,4374
2020,경상남도,함안군,1779,4688507,186,2909051,1710,4765878,0,0
2020,경상남도,함양군,4140,4260917,62,629418,4766,6495927,6,13044
2020,경상남도,합천군,1461,4226460,38,619323,2897,17899774,0,0
2020,제주특별자치도,서귀포시,543,52651835,46,897063,2227,44904447,1,36639
2020,제주특별자치도,제주시,878,96180482,88,1086888,826,47317447,6,1030055
2021,서울특별시,강남구,319,390088,23,154378,520,145981,0,0
2021,서울특별시,강동구,284,655882,0,0,280,329484,1,0
2021,서울특별시,강북구,357,315898,0,0,1,300,0,0
2021,서울특별시,강서구,246,1065145,2,4208,164,255986,6,30799
2021,서울특별시,관악구,105,256785,3,1756,4,807,3,675
2021,서울특별시,광진구,100,1510712,0,0,3,329549,1,57768
2021,서울특별시,구로구,190,359898,9,7849,36,67741,0,0
2021,서울특별시,금천구,101,235987,9,12624,1,0,0,0
2021,서울특별시,노원구,240,958294,0,0,26,35861,0,0
2021,서울특별시,도봉구,301,384335,9,20065,41,32838,0,0
2021,서울특별시,동대문구,384,575891,11,13996,2,1008,2,1460
2021,서울특별시,동작구,125,854181,6,8429,4,4205,1,36
2021,서울특별시,마포구,132,293472,9,21190,6,3557,1,730
2021,서울특별시,서대문구,198,356367,12,14147,1,292,0,0
2021,서울특별시,서초구,421,806465,21,56934,880,588473,22,320607
2021,서울특별시,성동구,83,232603,19,123579,0,0,0,0
2021,서울특별시,성북구,131,215376,8,36538,3,2194,0,0
2021,서울특별시,송파구,322,1192689,23,86635,81,112534,0,0
2021,서울특별시,양천구,203,651852,14,23508,9,22131,0,0
2021,서울특별시,영등포구,165,1029124,8,11900,4,60367,1,43
2021,서울특별시,용산구,108,215993,7,8454,1,4500,0,0
2021,서울특별시,은평구,244,527790,8,0,31,18508,0,0
2021,서울특별시,종로구,137,723380,2,11754,6,12472,5,13627
2021,서울특별시,중구,129,471465,2,2556,0,0,0,0
2021,서울특별시,중랑구,148,358530,9,5021,17,22290,6,20755
2021,부산광역시,강서구,109,578479,11,161540,46,197102,3,47208
2021,부산광역시,금정구,939,3532145,17,185559,110,330537,21,98221
2021,부산광역시,기장군,774,2431297,59,252308,904,3133548,0,0
2021,부산광역시,남구,306,540497,13,18894,17,52957,0,0
2021,부산광역시,동구,64,282996,0,0,1,800,0,0
2021,부산광역시,동래구,444,1615100,3,10389,7,3576,33,618250
2021,부산광역시,부산진구,443,2912129,7,28853,8,48177,2,11205
2021,부산광역시,북구,395,683686,1,890,15,21192,0,0
2021,부산광역시,사상구,245,872266,18,59606,2,3075,0,0
2021,부산광역시,사하구,312,2134965,23,79630,7,19280,0,0
2021,부산광역시,서구,187,368323,7,14642,8,48465,0,0
2021,부산광역시,수영구,216,873690,4,6170,17,117505,0,0
2021,부산광역시,연제구,269,1536893,5,13452,1,5500,0,0
2021,부산광역시,영도구,189,691457,4,2685,1,0,0,0
2021,부산광역시,중구,69,571172,0,0,2,6096,0,0
2021,부산광역시,해운대구,420,1820184,15,373827,22,189977,8,974358
2021,대구광역시,남구,109,811548,1,2000,8,63016,0,0
2021,대구광역시,달서구,307,1076980,31,235529,27,39255,3,5471
2021,대구광역시,달성군,1027,3117080,63,812022,1265,5345938,0,0
2021,대구광역시,동구,681,928862,41,251926,755,1241485,5,394605
2021,대구광역시,북구,446,1978615,39,1547163,166,409888,0,0
2021,대구광역시,서구,117,982700,19,322002,8,25302,0,0
2021,대구광역시,수성구,238,1221457,8,87016,157,288862,0,0
2021,대구광역시,중구,115,696524,0,0,6,77400,0,0
2021,인천광역시,강화군,4257,12885065,34,350365,6984,13635696,0,0
2021,인천광역시,계양구,313,704103,19,157589,864,1843598,2,9454
2021,인천광역시,남동구,188,1031079,10,70017,712,1250286,0,0
2021,인천광역시,동구,26,160051,2,1288,0,0,1,9453
2021,인천광역시,미추홀구,100,363506,0,0,1,730,0,0
2021,인천광역시,부평구,205,1082652,3,21206,19,40824,0,0
2021,인천광역시,서구,364,1214229,5,52087,370,594509,0,0
2021,인천광역시,연수구,94,193460,0,0,19,43338,0,0
2021,인천광역시,옹진군,865,3737713,13,154884,586,1337186,4,32009
2021,인천광역시,중구,1923,4220983,1,25550,589,4452514,50,278807
2021,광주광역시,광산구,2376,3174892,104,1078551,3261,1268649,0,0
2021,광주광역시,남구,533,1397706,4,18834,1692,2874099,0,0
2021,광주광역시,동구,736,733061,2,1595,77,103164,0,0
2021,광주광역시,북구,1517,2680298,50,110967,592,849024,0,0
2021,광주광역시,서구,515,1264484,24,801118,887,963044,1,0
2021,대전광역시,대덕구,2478,1407280,73,840225,530,555523,0,0
2021,대전광역시,동구,4411,4106256,35,81409,1158,1523130,1,1603
2021,대전광역시,서구,2429,2663943,1,5781,814,1498578,1,365
2021,대전광역시,유성구,3488,3236786,20,74435,1982,2554883,0,0
2021,대전광역시,중구,3005,5344998,84,258212,384,877151,0,0
2021,울산광역시,남구,303,1610626,27,342929,31,117824,0,0
2021,울산광역시,동구,182,1141026,0,0,23,25002,0,0
2021,울산광역시,북구,385,2045681,20,251133,277,645575,0,0
2021,울산광역시,울주군,2780,12048020,123,1561159,1574,3036358,4,3789
2021,울산광역시,중구,160,1275318,0,0,57,239498,4,8716
2021,세종특별자치시,세종특별자치시,11188,8296101,165,3455919,10291,10318974,3,150000
2021,경기도,가평군,10991,6219606,20,142598,2689,3783680,6,365000
2021,경기도,고양시,5544,10344273,34,242988,8839,13448543,8,12418
2021,경기도,과천시,134,461127,0,0,1041,838388,7,0
2021,경기도,광명시,654,1047559,23,686296,1437,2027520,5,3923
2021,경기도,광주시,9638,7628180,88,239029,1880,2711317,156,1791792
2021,경기도,구리시,253,598964,12,5628,347,668304,0,0
2021,경기도,군포시,143,725444,3,3914,435,643413,0,0
2021,경기도,김포시,6922,9728579,211,616129,3352,4908824,0,0
2021,경기도,남양주시,6323,8827715,100,1041464,3945,5560970,21,165785
2021,경기도,동두천시,774,985590,34,282892,438,746044,0,0
2021,경기도,부천시,645,1093229,44,209501,383,418654,4,35131
2021,경기도,성남시,451,3819877,14,1000,587,1527769,8,60498
2021,경기도,수원시,1746,1955837,55,593591,1223,1462416,14,4117
2021,경기도,시흥시,1100,727567,11,88703,2938,1836114,3,23484
2021,경기도,안산시,762,1146712,11,150577,1603,2314932,0,0
2021,경기도,안성시,14352,16979882,145,1393901,13506,17185158,0,0
2021,경기도,안양시,517,1752612,29,351898,94,124728,0,0
2021,경기도,양주시,7537,9798451,498,2895477,6163,9450854,0,0
2021,경기도,양평군,19677,19551499,26,251699,11831,26642944,4,40131
2021,경기도,여주시,12588,12563158,209,3015175,8365,15366840,325,2683952
2021,경기도,연천군,1455,1503319,38,431501,2609,3890780,1,54750
2021,경기도,오산시,667,956073,16,675252,341,839830,1,846
2021,경기도,용인시,5979,22424321,66,741615,2631,6605668,8,50010
2021,경기도,의왕시,1277,1449324,81,94839,830,1359777,13,22915
2021,경기도,의정부시,1676,2190176,7,42973,769,864639,1,3600
2021,경기도,이천시,5911,11438577,146,1749688,8983,12876826,3,547500
2021,경기도,파주시,13936,23287407,237,2472874,4035,7482468,91,639285
2021,경기도,평택시,7149,8843113,244,4788030,4201,5838358,0,0
2021,경기도,포천시,6783,9801056,116,1242124,3497,5264385,7,175200
2021,경기도,하남시,2504,1729911,41,1616857,1924,2985815,0,0
2021,경기도,화성시,9635,13367109,320,3120154,3965,5342122,40,66460
2021,강원도,강릉시,8298,6436658,74,1293578,2546,5817222,0,0
2021,강원도,고성군,1258,3342766,32,152068,1565,4449950,2,0
2021,강원도,동해시,744,3120090,65,3267675,385,552170,1,35600
2021,강원도,삼척시,2007,16268969,48,1029452,860,4703459,5,87311
2021,강원도,속초시,553,1016768,67,190913,333,700732,9,5918
2021,강원도,양구군,2085,1285596.2,22,37524,3158,5053381.05,0,0
2021,강원도,양양군,889,795604,25,174755,1145,1188112,2,480
2021,강원도,영월군,1799,7457125,35,261391,1258,2030211,4,21636
2021,강원도,원주시,17896,11101634,151,623955,8060,8502713,0,0
2021,강원도,인제군,3419,1486890,18,95629,392,993277,3,26280
2021,강원도,정선군,1039,1910566,21,43049,634,1920792,0,0
2021,강원도,철원군,2342,4357668,23,237509,2687,4317409,2,30000
2021,강원도,춘천시,9087,16468219,111,806300,8464,19545955,0,0
2021,강원도,태백시,180,453963,11,25000,70,287612,2,1800
2021,강원도,평창군,4471,6837892,32,190433,1686,4796765,14,181096
2021,강원도,홍천군,10149,1573414,41,190993,2605,2210473,5,36684
2021,강원도,화천군,2714,2734560,19,154621,2355,5612341,6,42210
2021,강원도,횡성군,7263,9862259,66,623242,4518,11556658,0,0
2021,충청북도,괴산군,3818,2654800,31,168120,4513,6310935,24,154751
2021,충청북도,단양군,1619,1798857,41,1469963,482,1230373,9,1132
2021,충청북도,보은군,5424,5474829,62,220632,5596,10589128,5,22770
2021,충청북도,영동군,9324,7802572,88,1251757,5756,16697389,1,4393
2021,충청북도,옥천군,10682,6276544,97,1276377,8262,13107134,29,458453
2021,충청북도,음성군,11276,13359955,651,6612449,8835,19154072,13,123973
2021,충청북도,제천시,6808,6786740,93,843180,5825,20760175,0,0
2021,충청북도,증평군,2072,2945273,55,540246,2105,3384745,0,0
2021,충청북도,진천군,7351,11513053,206,2837408,4337,12989648,4,32252
2021,충청북도,청주시,24146,22048550,263,2550729,25698,26277153,26,424235
2021,충청북도,충주시,12092,13593470,176,2227427,11194,25684868,52,300273
2021,충청남도,계룡시,535,747042,9,113906,325,820918,1,0
2021,충청남도,공주시,17149,19146978,151,1089907,13241,33135054,3,60000
2021,충청남도,금산군,6695,5230076,121,1986262,8927,11087675,2,27000
2021,충청남도,논산시,10032,9316445,214,817629,17071,26653320,0,0
2021,충청남도,당진시,13114,15884584,79,2316101,5316,12697065,3,2190
2021,충청남도,보령시,6119,8141787,65,609710,6626,19816973,2,1825
2021,충청남도,부여군,17296,6412920,74,288652,11296,9800963,10,3500
2021,충청남도,서산시,8882,5173037,56,1162170,21897,23332800,28,21334
2021,충청남도,서천군,7942,4581217,92,926636,8449,10921096,0,0
2021,충청남도,아산시,6955,19503852,200,2968198,7202,12648649,3,4410
2021,충청남도,예산군,8330,16110980,54,711693,5858,14062078,26,29925
2021,충청남도,천안시,16523,10275245,292,3942707,14145,16940528,21,1949
2021,충청남도,청양군,5276,5668474,30,463425,5953,7899837,1,0
2021,충청남도,태안군,8778,3776017,13,47088,9983,11219780,1136,3073753
2021,충청남도,홍성군,10574,6335039,59,648845,9925,11267493,9,6102
2021,전라북도,고창군,6608,4707822,51,413626,34769,33241879,14,43465
2021,전라북도,군산시,2252,2149141,37,825534,992,1588184,3,1951
2021,전라북도,김제시,10195,6851848,115,1969830,14011,15289681,78,236799
2021,전라북도,남원시,11632,6950381,67,909948,21280,22712982,0,0
2021,전라북도,무주군,699,2066182,7,110035,1579,4866235,2,3551
2021,전라북도,부안군,4139,3065990,80,487957,10127,7422014,6,85535
2021,전라북도,순창군,6596,3904323,18,306850,9499,10959577,84,1535715
2021,전라북도,완주군,7081,10880916,35,1097685,12296,14306810,0,0
2021,전라북도,익산시,11543,7066193,152,783858,12109,9343499,0,0
2021,전라북도,임실군,2705,2541857,10,595727,5070,7900466,0,0
2021,전라북도,장수군,1614,1354306,10,58127,3042,5557224,6,153744
2021,전라북도,전주시,3344,8269262,55,1228413,2583,6278017,0,0
2021,전라북도,정읍시,14069,5456209,57,56221,19824,19125061,13,21994
